yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.99726001227	ILMN_2038778	7018879014_B	6454	73	78
0.997228023968	213453_x_at	GSM378812	6163	16	79
0.997116893165	217398_x_at	GSM388755	6248	16	80
0.997116557536	A_217398_x_at	GSM139883_GSM139903	6370	142	81
0.997085982521	7953385	GSM807102	6441	46	82
0.997078146731	217398_x_at	GSM367219	6051	16	83
0.997075841025	213453_x_at	GSM462810	5028	16	84
0.997065305017	212581_x_at	GSM372151	6006	16	85
0.997009933578	ILMN_2038778	GSM381619	5008	6	86
0.9969881597	217398_x_at	GSM574066	5025	16	87
0.996978862947	7953385	GSM958220	6169	46	88
0.99688637863	213453_x_at	GSM574067	5025	16	89
0.996886261152	212581_x_at	GSM971400	6183	56	90
0.996879369674	ILMN_2038778	GSM515694	5015	66	91
0.99685503052	ILMN_2038778	GSM381612	5008	6	92
0.996854665613	213453_x_at	GSM347921	5033	16	93
0.996853957375	212581_x_at	GSM347920	5033	16	94
0.996694798794	212581_x_at	GSM574084	5025	16	95
0.996648139189	213453_x_at	GSM656436	5041	16	96
0.996585226281	ILMN_2038778	GSM381623	5008	6	97
0.996576160476	ILMN_2038778	GSM381613	5008	6	98
0.996513743401	212581_x_at	02_K1C1-22_HG_No_473	6065	16	99
0.996495544173	7953385	H9_c8_2	6429	46	100
0.99647928212	217398_x_at	GSM568886	6207	16	101
0.99647621628	213453_x_at	GSM606421	6037	16	102
0.996459596783	213453_x_at	GSM310856	5027	16	103
0.996449122649	217398_x_at	ME4	6616	16	104
0.996434407172	ILMN_2038778	GSM381621	5008	6	105
0.996316024298	213453_x_at	GSM906378	6334	16	106
0.996310743481	212581_x_at	SG1U133ADTD	6349	51	107
0.99622096161	ILMN_2038778	GSM381611	5008	6	108
0.996206926226	212581_x_at	GSM388760	6248	16	109
0.996168426788	ILMN_2038778	GSM381627	5008	6	110
0.996167194299	ILMN_2038778	GSM928755	6208	6	111
0.996117567254	213453_x_at	GSM745889	6222	16	112
0.996074304995	ILMN_2038778	GSM381605	5008	6	113
0.996052339552	212581_x_at	GSM245342	6161	16	114
0.995944370065	213453_x_at	GSM184648	6254	16	115
0.995881842388	7953385	GSM1470875	6542	46	116
0.99586886456	ILMN_2038778	GSM381614	5008	6	117
0.995864480068	ILMN_2038778	GSM1288437	6534	66	118
0.995849090027	213453_x_at	GSM971351	6183	56	119
0.995843596788	213453_x_at	GSM738145	6007	16	120
0.995741223557	212581_x_at	GSM119663	6190	16	121
0.995728686467	7953385	GSM1162574	6326	46	122
0.995708428961	213453_x_at	GSM878098	6216	16	123
0.995677378937	217398_x_at	GSM501004	5018	16	124
0.995658577686	ILMN_2038778	GSM381615	5008	6	125
0.995658577686	ILMN_2038778	GSM381615	5008	6	126
0.995608517715	217398_x_at	GSM308074	6518	16	127
0.995540486887	217398_x_at	GSM378815	6163	16	128
0.995512041053	217398_x_at	BMP4_3	6054	16	129
0.995481350714	212581_x_at	GSM1254292	6393	16	130
0.995479389995	ILMN_2038778	GSM1017903	6722	73	131
0.995379532553	213453_x_at	GSM308037	6518	16	132
0.995366798993	213453_x_at	GSM971370	6183	56	133
0.995362213227	ILMN_2038778	GSM1226636	6500	6	134
0.99527125553	217398_x_at	GSM239715	6114	16	135
0.995260709299	ILMN_2038778	D5MP3	6485	73	136
0.995238465386	ILMN_2038778	D4MP4	6467	73	137
0.9952095574	ILMN_2038778	GSM381620	5008	6	138
0.995122461854	217398_x_at	GSM971385	6183	56	139
0.995087797613	ILMN_2038778	GSM381622	5008	6	140
0.995056368112	217398_x_at	GSM579890	6056	16	141
0.995020778308	217398_x_at	051703_D8_18h_HG-U133A	6277	51	142
0.995001536829	ILMN_2038778	GSM381607	5008	6	143
0.994987166741	ILMN_2038778	4380071027_A	3000	6	144
0.994880971543	ILMN_1343295	9461595026_B	6273	73	145
0.994841262033	212581_x_at	GSM378821	5013	16	146
0.994827551889	213453_x_at	GSM308062	6518	16	147
0.994826607537	212581_x_at	GSM501005	5018	16	148
0.994820990906	217398_x_at	GSM894409	6395	16	149
0.99479324947	ILMN_2038778	7018879045_I	6454	73	150
0.994790823761	213453_x_at	051603_M6_18h_HG-U133A	6277	51	151
0.994783212631	ILMN_2038778	4380071023_E	3000	6	152
0.994775620292	ILMN_2038778	GSM381618	5008	6	153
0.994728646929	ILMN_2038778	GSM381604	5008	6	154
0.99472574864	217398_x_at	GSM378811	5013	16	155
0.994703096785	ILMN_2038778	GSM381625	5008	6	156
0.994700684545	212581_x_at	GSM1563038	6597	16	157
0.994653891706	213453_x_at	GSM971389	6183	56	158
0.994648930827	ILMN_2038778	7680504036_J	6452	73	159
0.994645124041	217398_x_at	GSM260664	6119	16	160
0.994543667856	ILMN_2038778	GSM928774	6208	6	161
0.994527264489	212581_x_at	Neuro-Zhang-d17NE_pool1-HGU133_2	6047	16	162
0.99440568979	213453_x_at	GSM468235_S14_R1	6009	51	163
0.994386364875	7953385	GSM630799	5012	46	164
0.994384241613	7953385	GSM525409	5038	46	165
0.994316698076	ILMN_2038778	GSM381608	5008	6	166
0.994312002942	217398_x_at	GSM340090	6120	16	167
0.994287135309	213453_x_at	Sworder_107	6644	16	168
0.994281864381	212581_x_at	GSM378832	6164	16	169
0.994258789883	7953385	GSM898024	6092	46	170
0.994191202686	212581_x_at	GSM906373	6334	16	171
0.994154217175	ILMN_2038778	GSM1288418	6534	66	172
0.99409355453	212581_x_at	GSM551192	6242	16	173
0.994075752574	212581_x_at	GSM310852	5027	16	174
0.993909137161	213453_x_at	GSM119624	6190	16	175
0.993852120199	212581_x_at	Sworder_45	6644	16	176
0.993827956698	213453_x_at	GSM239616	6114	16	177
0.993806600201	ILMN_2038778	GSM1082838	6253	73	178
0.993786556887	ILMN_2038778	GSM381626	5008	6	179
0.993751315955	217398_x_at	GSM308053	6518	16	180
0.993751086652	217398_x_at	GSM462814	5028	16	181
0.99373985428	213453_x_at	GSM308082	6518	16	182
0.993631303139	212581_x_at	GSM624096	6000	16	183
0.993624171965	ILMN_2038778	GSM381609	5008	6	184
0.993482903854	ILMN_1343295	4380071027_B	3000	6	185
0.993482903854	ILMN_1343295	4380071027_B	3000	6	186
0.993462874152	ILMN_2038778	4380071023_A	3000	6	187
0.993462874152	ILMN_2038778	4380071023_A	3000	6	188
0.993445555194	213453_x_at	D48_U133A_19_11_03	6277	51	189
0.993323220736	212581_x_at	GSM378823	6163	16	190
0.993257830823	212581_x_at	GSM745886	6222	16	191
0.993218585276	213453_x_at	GSM997931	6123	16	192
0.993212570228	217398_x_at	GSM123268	6382	51	193
0.993180432276	217398_x_at	GSM738152	6007	16	194
